TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
8681.8223,-970.632,-86.681,-259.921,-1820.0,-315.0,-1085.0,-215.84,-334.4,-332.88
8681.8723,-970.388,-76.311,-265.777,-1715.0,35.0,-1006.25,-217.36,-335.92,-342.0
8681.9223,-974.597,-88.633,-265.167,122.5,-761.25,-2327.5,-211.28,-326.8,-338.96
8681.9723,-974.719,-82.899,-260.714,-1365.0,-2406.25,-1242.5,-212.8,-326.8,-351.12
8682.0223,-969.107,-79.544,-258.579,-1531.25,-1400.0,-1828.75,-191.52,-326.8,-332.88
8682.0723,-973.438,-86.986,-258.457,-2450.0,-1006.25,-1898.75,-217.36,-328.32,-335.92
8682.1223,-977.403,-85.156,-263.947,-1995.0,-1942.5,-533.75,-226.48,-335.92,-349.6
8682.1723,-972.828,-86.437,-257.481,-262.5,-840.0,-1653.75,-215.84,-338.96,-337.44
8682.2223,-971.486,-91.439,-253.516,-1671.25,-1303.75,-1015.0,-200.64,-340.48,-334.4
8682.2723,-974.109,-82.228,-252.845,-1986.25,-980.0,-1207.5,-218.88,-322.24,-338.96
8682.3223,-974.353,-86.925,-251.93,-2003.75,-568.75,-1400.0,-206.72,-338.96,-334.4
8682.3723,-976.427,-82.838,-252.174,-1723.75,-420.0,-726.25,-218.88,-323.76,-346.56
8682.4223,-972.645,-81.496,-251.564,-1855.0,-560.0,-1058.75,-206.72,-325.28,-329.84
8682.4723,-974.109,-83.204,-254.797,-1855.0,-490.0,-1137.5,-214.32,-326.8,-361.76
8682.5223,-970.876,-80.886,-255.407,-1286.25,-157.5,-472.5,-203.68,-326.8,-332.88
8682.5723,-975.024,-73.932,-260.287,-2047.5,-1050.0,-761.25,-220.4,-323.76,-346.56
8682.6223,-977.891,-88.206,-258.64,-1120.0,-1330.0,-2108.75,-196.08,-317.68,-319.2
8682.6723,-977.403,-76.921,-253.699,-1356.25,-2292.5,-1006.25,-211.28,-326.8,-342.0
8682.7223,-971.73,-76.006,-252.296,-901.25,-1645.0,-1356.25,-202.16,-331.36,-334.4
8682.7723,-972.889,-78.812,-247.538,-2581.25,-1330.0,-1461.25,-208.24,-328.32,-346.56
8682.8223,-976.0,-78.873,-245.708,-2196.25,-586.25,-1102.5,-211.28,-343.52,-325.28
8682.8723,-975.39,-87.535,-251.625,-1295.0,-472.5,-1312.5,-206.72,-323.76,-337.44
8682.9223,-973.255,-80.947,-249.49,-1487.5,-78.75,-1312.5,-194.56,-323.76,-328.32
8682.9723,-975.878,-78.507,-248.941,-1128.75,-367.5,-1295.0,-209.76,-328.32,-338.96
8683.0223,-973.011,-81.496,-248.941,-962.5,192.5,-1391.25,-209.76,-320.72,-337.44
8683.0723,-975.512,-81.679,-255.346,-1426.25,577.5,-1478.75,-211.28,-334.4,-331.36
8683.1223,-975.817,-83.753,-252.174,-1093.75,157.5,-1260.0,-214.32,-329.84,-345.04
8683.1723,-970.876,-80.215,-250.649,-1548.75,323.75,-1277.5,-208.24,-331.36,-334.4
8683.2223,-975.207,-82.35,-253.394,-1811.25,210.0,-1583.75,-212.8,-340.48,-325.28
8683.2723,-973.743,-81.557,-257.725,-1242.5,918.75,-936.25,-202.16,-332.88,-326.8
8683.3223,-976.915,-74.786,-260.409,-2660.0,87.5,-1120.0,-217.36,-325.28,-338.96
8683.3723,-976.244,-87.291,-256.139,-656.25,-638.75,-2345.0,-208.24,-338.96,-340.48
8683.4223,-973.011,-82.655,-251.991,-857.5,-1925.0,-743.75,-217.36,-331.36,-332.88
8683.4723,-969.778,-70.943,-250.588,-971.25,-612.5,-1662.5,-209.76,-343.52,-319.2
8683.5223,-977.22,-88.511,-250.405,-2703.75,26.25,-1855.0,-220.4,-328.32,-343.52
8683.5723,-974.597,-80.52,-254.309,-1216.25,35.0,-463.75,-217.36,-329.84,-328.32
8683.6223,-976.183,-74.481,-257.847,-420.0,-420.0,-1382.5,-218.88,-338.96,-342.0
8683.6723,-974.109,-84.485,-254.675,-1758.75,-245.0,-1382.5,-194.56,-325.28,-338.96
8683.7223,-972.889,-78.812,-254.004,-813.75,-568.75,-1303.75,-208.24,-317.68,-345.04
8683.7723,-973.255,-83.631,-257.115,-1583.75,61.25,-1811.25,-200.64,-317.68,-326.8
8683.8223,-974.536,-84.973,-255.895,-875.0,175.0,-1487.5,-214.32,-326.8,-326.8
8683.8723,-972.34,-79.239,-255.102,-1470.0,-271.25,-1435.0,-203.68,-329.84,-332.88
8683.9223,-974.231,-83.875,-254.004,-1820.0,-26.25,-1898.75,-214.32,-316.16,-337.44
8683.9723,-973.499,-83.875,-258.03,-1610.0,-227.5,-840.0,-211.28,-325.28,-338.96
8684.0223,-975.512,-79.605,-256.505,-1426.25,376.25,-1058.75,-205.2,-328.32,-352.64
8684.0723,-975.39,-84.363,-258.396,-2205.0,-87.5,-1172.5,-209.76,-334.4,-328.32
8684.1223,-978.318,-79.3,-258.03,-656.25,-1820.0,-1505.0,-205.2,-340.48,-335.92
8684.1723,-969.9,-82.838,-252.662,-1260.0,-1093.75,-1260.0,-199.12,-323.76,-342.0
8684.2223,-969.778,-80.642,-253.821,-2266.25,595.0,-1688.75,-206.72,-331.36,-332.88
8684.2723,-976.122,-86.071,-255.529,-1925.0,-210.0,-1181.25,-209.76,-323.76,-338.96
8684.3223,-972.767,-86.925,-258.762,-1347.5,192.5,-936.25,-215.84,-319.2,-342.0
8684.3723,-972.645,-74.542,-259.067,-2721.25,-262.5,-1452.5,-202.16,-332.88,-326.8
8684.4223,-970.327,-81.496,-257.664,-1330.0,35.0,-1041.25,-220.4,-332.88,-351.12
8684.4723,-974.414,-79.239,-259.128,-1338.75,122.5,-1618.75,-202.16,-340.48,-337.44
8684.5223,-973.194,-81.557,-257.42,-1093.75,140.0,-1872.5,-212.8,-335.92,-348.08
8684.5723,-973.926,-81.74,-260.775,-988.75,-87.5,-1391.25,-203.68,-322.24,-334.4
8684.6223,-970.632,-79.91,-259.982,-1408.75,-17.5,-1400.0,-199.12,-328.32,-338.96
8684.6723,-973.133,-79.483,-258.884,-1645.0,-157.5,-1181.25,-212.8,-329.84,-338.96
8684.7223,-968.436,-81.252,-260.531,-1706.25,-43.75,-918.75,-203.68,-338.96,-342.0
8684.7723,-972.279,-77.287,-260.653,-2187.5,358.75,-1198.75,-214.32,-325.28,-342.0
8684.8223,-977.281,-81.496,-263.093,70.0,-122.5,-2283.75,-202.16,-331.36,-342.0
8684.8723,-973.072,-79.849,-259.799,-1303.75,-1216.25,-1732.5,-224.96,-326.8,-345.04
8684.9223,-963.922,-76.25,-257.603,-192.5,-8.75,-1977.5,-203.68,-334.4,-340.48
8684.9723,-976.671,-79.239,-258.518,-1723.75,280.0,-1925.0,-214.32,-320.72,-352.64
8685.0223,-972.645,-82.35,-264.313,-1907.5,-297.5,-1120.0,-200.64,-342.0,-335.92
8685.0723,-971.181,-83.875,-261.568,253.75,131.25,-1846.25,-211.28,-328.32,-342.0
8685.1223,-971.12,-92.354,-262.178,-708.75,393.75,-2091.25,-212.8,-334.4,-329.84
8685.1723,-971.73,-83.936,-264.923,-533.75,210.0,-1618.75,-220.4,-329.84,-332.88
8685.2223,-973.011,-86.803,-267.363,-1050.0,-43.75,-2292.5,-199.12,-329.84,-340.48
8685.2723,-968.741,-92.537,-266.509,-385.0,-210.0,-1697.5,-208.24,-328.32,-357.2
8685.3223,-970.632,-88.511,-262.544,-455.0,-315.0,-1303.75,-196.08,-342.0,-343.52
8685.3723,-972.462,-91.073,-262.788,-1732.5,-708.75,-1015.0,-215.84,-326.8,-337.44
8685.4223,-965.02,-88.511,-263.032,-2100.0,-560.0,-411.25,-212.8,-322.24,-328.32
8685.4723,-978.257,-81.801,-265.472,-3780.0,-175.0,-481.25,-208.24,-335.92,-337.44
8685.5223,-973.255,-89.731,-264.679,-2581.25,-1093.75,-1085.0,-202.16,-334.4,-331.36
8685.5723,-976.366,-78.141,-263.581,-2380.0,-2082.5,-743.75,-196.08,-323.76,-361.76
8685.6223,-970.449,-81.496,-256.444,-1592.5,-2205.0,-288.75,-206.72,-334.4,-323.76
8685.6723,-968.741,-75.396,-258.274,-2537.5,-831.25,-411.25,-196.08,-323.76,-340.48
8685.7223,-975.329,-77.409,-258.457,-2931.25,-323.75,-455.0,-221.92,-325.28,-335.92
8685.7723,-967.765,-84.912,-260.287,-2292.5,-297.5,-927.5,-205.2,-323.76,-342.0
8685.8223,-971.242,-76.372,-262.91,-1898.75,-490.0,-665.0,-212.8,-326.8,-332.88
8685.8723,-970.449,-75.152,-262.117,-1312.5,-341.25,-525.0,-196.08,-314.64,-351.12
8685.9223,-973.011,-75.396,-259.555,-1566.25,-463.75,-1242.5,-214.32,-322.24,-329.84
8685.9723,-972.767,-79.544,-260.409,-1268.75,-446.25,-1181.25,-196.08,-331.36,-346.56
8686.0223,-974.719,-75.03,-260.714,-1128.75,-603.75,-848.75,-200.64,-323.76,-334.4
8686.0723,-969.778,-77.836,-260.714,-1898.75,-673.75,-1452.5,-202.16,-326.8,-345.04
8686.1223,-974.841,-78.751,-258.091,-1365.0,-717.5,-1312.5,-193.04,-319.2,-340.48
8686.1723,-972.401,-74.969,-260.043,-1050.0,-157.5,-1093.75,-202.16,-328.32,-340.48
8686.2223,-970.754,-72.956,-260.287,-2047.5,-35.0,-1216.25,-205.2,-326.8,-342.0
8686.2723,-976.0,-84.546,-260.531,140.0,-770.0,-1968.75,-199.12,-332.88,-345.04
8686.3223,-970.327,-81.557,-254.37,-752.5,-1198.75,-717.5,-214.32,-325.28,-337.44
8686.3723,-969.961,-70.272,-257.298,-1680.0,-735.0,-1452.5,-203.68,-332.88,-332.88
8686.4223,-975.024,-81.557,-255.407,-2590.0,-1085.0,-1618.75,-217.36,-332.88,-346.56
8686.4723,-972.157,-77.653,-259.677,-1872.5,-131.25,-603.75,-199.12,-332.88,-332.88
8686.5223,-977.098,-72.102,-261.812,-962.5,-700.0,-1671.25,-202.16,-334.4,-329.84
8686.5723,-970.998,-79.422,-258.762,-918.75,-183.75,-1461.25,-199.12,-331.36,-335.92
8686.6223,-973.987,-74.908,-258.091,-866.25,-341.25,-1522.5,-199.12,-334.4,-343.52
8686.6723,-971.852,-78.324,-258.396,-1277.5,-78.75,-1706.25,-196.08,-323.76,-338.96
8686.7223,-973.194,-80.642,-260.348,-1032.5,385.0,-1207.5,-226.48,-319.2,-348.08
8686.7723,-973.987,-72.895,-260.287,-1802.5,78.75,-1330.0,-203.68,-326.8,-340.48
8686.8223,-972.523,-81.862,-256.2,-1898.75,-131.25,-1382.5,-215.84,-337.44,-345.04
8686.8723,-970.51,-80.032,-259.433,-1356.25,-446.25,-778.75,-191.52,-319.2,-323.76
8686.9223,-976.122,-76.738,-261.019,-1251.25,227.5,-1076.25,-209.76,-335.92,-342.0
8686.9723,-976.122,-82.167,-264.13,-2082.5,-393.75,-1295.0,-211.28,-328.32,-326.8
8687.0223,-975.39,-74.359,-263.032,-805.0,-1295.0,-1330.0,-209.76,-331.36,-349.6
8687.0723,-973.987,-78.507,-256.261,-1155.0,-1128.75,-1041.25,-197.6,-334.4,-337.44
8687.1223,-968.741,-71.858,-255.407,-2931.25,455.0,-1645.0,-229.52,-322.24,-331.36
8687.1723,-973.865,-80.154,-256.749,-2747.5,87.5,-1715.0,-200.64,-325.28,-342.0
8687.2223,-969.412,-82.96,-263.093,-1067.5,918.75,-1321.25,-215.84,-323.76,-355.68
8687.2723,-972.401,-69.052,-266.265,-1618.75,455.0,-1583.75,-212.8,-335.92,-328.32
8687.3223,-970.388,-78.934,-264.069,-656.25,901.25,-1627.5,-214.32,-319.2,-361.76
8687.3723,-970.022,-76.982,-265.472,-472.5,735.0,-1680.0,-203.68,-316.16,-325.28
8687.4223,-972.889,-78.446,-265.289,-1312.5,822.5,-1968.75,-211.28,-334.4,-352.64
8687.4723,-971.181,-78.202,-266.326,-1015.0,682.5,-1487.5,-203.68,-337.44,-331.36
8687.5223,-968.741,-81.13,-269.559,-1347.5,183.75,-1618.75,-214.32,-331.36,-354.16
8687.5723,-969.351,-80.764,-267.607,-1820.0,-157.5,-1505.0,-194.56,-338.96,-349.6
8687.6223,-968.497,-83.265,-268.095,-1303.75,-166.25,-962.5,-202.16,-323.76,-363.28
8687.6724,-969.9,-73.261,-270.962,-1986.25,271.25,-1260.0,-202.16,-331.36,-349.6
8687.7223,-974.719,-81.862,-271.877,-2152.5,96.25,-1627.5,-202.16,-325.28,-349.6
8687.7723,-974.048,-77.409,-266.753,-1146.25,-1557.5,-1303.75,-188.48,-323.76,-335.92
8687.8223,-965.02,-77.165,-265.899,-1391.25,-586.25,-1251.25,-206.72,-326.8,-348.08
8687.8723,-970.693,-76.738,-266.936,-2327.5,245.0,-1207.5,-199.12,-314.64,-352.64
8687.9223,-969.656,-75.701,-272.182,-2336.25,577.5,-455.0,-200.64,-314.64,-348.08
8687.9723,-970.51,-84.058,-271.084,-927.5,770.0,-1312.5,-215.84,-334.4,-338.96
8688.0223,-967.033,-80.459,-272.487,-1531.25,131.25,-778.75,-183.92,-326.8,-345.04
8688.0723,-967.643,-77.165,-271.511,-1233.75,332.5,-1321.25,-202.16,-331.36,-328.32
8688.1223,-969.29,-77.836,-273.89,-1233.75,341.25,-1662.5,-197.6,-319.2,-357.2
8688.1723,-969.107,-79.544,-273.097,-936.25,-210.0,-1391.25,-215.84,-329.84,-348.08
8688.2223,-968.436,-75.762,-273.646,-1216.25,-210.0,-1303.75,-190.0,-316.16,-355.68
8688.2723,-968.741,-79.117,-272.426,-1522.5,-507.5,-1540.0,-209.76,-334.4,-340.48
8688.3223,-967.704,-80.581,-271.145,-1391.25,-857.5,-1155.0,-200.64,-328.32,-332.88
8688.3723,-969.046,-74.115,-272.304,-682.5,-376.25,-1181.25,-194.56,-338.96,-352.64
8688.4223,-971.73,-79.605,-277.001,-1977.5,183.75,-1540.0,-200.64,-325.28,-346.56
8688.4723,-974.292,-76.86,-272.975,595.0,-1155.0,-1601.25,-197.6,-337.44,-343.52
8688.5223,-966.85,-80.093,-266.814,-656.25,-1601.25,-1461.25,-191.52,-322.24,-352.64
8688.5723,-964.044,-78.08,-267.302,-1618.75,-411.25,-1898.75,-205.2,-334.4,-345.04
8688.6223,-974.109,-79.849,-272.182,-1006.25,17.5,-971.25,-197.6,-334.4,-337.44
8688.6723,-970.937,-87.596,-271.328,-2415.0,-481.25,-1443.75,-206.72,-325.28,-340.48
8688.7224,-966.728,-80.093,-272.975,-1277.5,297.5,-980.0,-205.2,-323.76,-340.48
8688.7723,-967.704,-81.374,-273.524,-367.5,166.25,-831.25,-208.24,-331.36,-342.0
8688.8223,-967.582,-76.311,-273.89,-1443.75,-280.0,-1347.5,-197.6,-335.92,-358.72
8688.8723,-970.876,-82.106,-274.744,-1365.0,-201.25,-1207.5,-199.12,-334.4,-358.72
8688.9223,-969.473,-79.178,-279.014,-1487.5,-533.75,-857.5,-200.64,-334.4,-332.88
8688.9723,-965.325,-76.921,-273.158,-2047.5,-822.5,-1198.75,-205.2,-322.24,-335.92
8689.0223,-969.229,-78.995,-273.585,-2073.75,-945.0,-787.5,-199.12,-320.72,-340.48
8689.0723,-970.51,-77.043,-274.195,-1216.25,-498.75,-560.0,-199.12,-335.92,-352.64
8689.1223,-969.107,-72.163,-275.354,-2607.5,-78.75,-612.5,-199.12,-325.28,-355.68
8689.1723,-970.693,-77.409,-274.5,-192.5,-1461.25,-1645.0,-211.28,-328.32,-348.08
8689.2223,-967.338,-76.25,-268.4,-656.25,-1776.25,-770.0,-205.2,-310.08,-351.12
8689.2723,-967.887,-69.784,-271.694,-2047.5,-971.25,-1478.75,-209.76,-335.92,-345.04
8689.3223,-971.425,-79.544,-270.291,-1715.0,-227.5,-1645.0,-199.12,-325.28,-346.56
8689.3723,-967.277,-81.313,-269.071,-2406.25,-936.25,-1347.5,-212.8,-326.8,-342.0
8689.4223,-971.547,-71.065,-271.023,-1382.5,-761.25,-1426.25,-188.48,-338.96,-342.0
8689.4723,-969.534,-77.958,-268.034,-682.5,-472.5,-1426.25,-212.8,-326.8,-351.12
8689.5223,-969.412,-79.117,-270.291,-1216.25,-708.75,-1610.0,-203.68,-326.8,-343.52
8689.5723,-968.802,-74.847,-270.291,-1330.0,-315.0,-1575.0,-208.24,-328.32,-351.12
8689.6223,-971.852,-80.642,-267.79,-1207.5,-551.25,-1312.5,-212.8,-323.76,-334.4
8689.6723,-966.789,-78.934,-267.546,-1172.5,-245.0,-1190.0,-206.72,-325.28,-351.12
8689.7223,-971.181,-77.958,-267.729,-1863.75,-638.75,-1277.5,-196.08,-329.84,-338.96
8689.7724,-969.656,-78.08,-269.986,-1382.5,70.0,-1190.0,-224.96,-316.16,-332.88
8689.8223,-970.449,-75.64,-272.67,-2467.5,35.0,-848.75,-203.68,-319.2,-360.24
8689.8723,-972.462,-77.653,-269.864,-113.75,-1242.5,-1951.25,-208.24,-335.92,-334.4
8689.9223,-971.364,-78.324,-265.045,-1732.5,-1163.75,-1102.5,-177.84,-334.4,-345.04
8689.9723,-966.118,-68.503,-266.204,-2196.25,-446.25,-1435.0,-205.2,-328.32,-338.96
8690.0223,-973.011,-78.385,-267.668,-2240.0,227.5,-1592.5,-206.72,-314.64,-337.44
8690.0723,-967.521,-80.764,-264.13,-2222.5,-43.75,-1312.5,-197.6,-335.92,-342.0
8690.1223,-971.669,-71.126,-272.914,-1811.25,297.5,-1566.25,-200.64,-334.4,-352.64
8690.1723,-968.619,-77.226,-269.62,-857.5,-87.5,-1540.0,-203.68,-328.32,-343.52
8690.2223,-967.582,-78.507,-273.097,-2073.75,-166.25,-1653.75,-196.08,-323.76,-351.12
8690.2723,-970.693,-79.605,-272.67,-1968.75,402.5,-1618.75,-208.24,-332.88,-334.4
8690.3223,-970.51,-82.533,-269.864,-813.75,-35.0,-1076.25,-206.72,-334.4,-346.56
8690.3723,-965.203,-76.006,-271.938,-1575.0,-218.75,-1513.75,-206.72,-331.36,-342.0
8690.4223,-970.937,-80.215,-270.84,-1741.25,-210.0,-1645.0,-197.6,-338.96,-354.16
8690.4723,-967.338,-78.751,-272.975,-1793.75,-43.75,-840.0,-186.96,-320.72,-337.44
8690.5223,-967.155,-72.285,-274.805,-2222.5,-761.25,-1251.25,-188.48,-329.84,-355.68
8690.5723,-973.926,-84.851,-275.293,-743.75,-787.5,-2143.75,-202.16,-328.32,-345.04
8690.6223,-974.231,-72.224,-271.145,-962.5,-1933.75,-1172.5,-197.6,-320.72,-340.48
8690.6723,-965.142,-73.505,-266.143,-1242.5,-673.75,-1732.5,-217.36,-323.76,-334.4
8690.7223,-973.011,-81.069,-268.583,-2318.75,70.0,-1601.25,-205.2,-323.76,-355.68
8690.7723,-971.791,-74.298,-273.829,-1338.75,271.25,-647.5,-194.56,-322.24,-340.48
8690.8224,-972.584,-72.59,-274.805,-988.75,-288.75,-1758.75,-197.6,-328.32,-348.08
8690.8723,-966.545,-81.496,-270.169,-612.5,-192.5,-1680.0,-200.64,-325.28,-354.16
8690.9223,-967.216,-76.738,-275.842,-770.0,-175.0,-1601.25,-193.04,-322.24,-358.72
8690.9723,-971.12,-80.154,-276.269,-1093.75,-367.5,-2117.5,-215.84,-328.32,-345.04
8691.0223,-970.022,-83.082,-272.731,-385.0,-551.25,-1557.5,-205.2,-325.28,-345.04
8691.0723,-967.826,-79.849,-271.755,-498.75,-647.5,-1732.5,-211.28,-325.28,-337.44
8691.1223,-969.412,-83.326,-270.108,-1067.5,-218.75,-1750.0,-190.0,-334.4,-338.96
8691.1723,-964.959,-81.13,-272.914,-1338.75,-131.25,-962.5,-205.2,-331.36,-355.68
8691.2223,-970.266,-72.651,-275.964,-2301.25,-735.0,-770.0,-200.64,-323.76,-346.56
8691.2723,-970.571,-89.243,-275.659,-2021.25,-1216.25,-1942.5,-208.24,-329.84,-352.64
8691.3223,-974.536,-79.788,-273.158,-481.25,-1715.0,-1242.5,-186.96,-331.36,-337.44
8691.3723,-965.203,-79.3,-268.644,-805.0,-1697.5,-1120.0,-218.88,-325.28,-334.4
8691.4223,-971.669,-77.897,-270.962,-2765.0,-122.5,-1295.0,-196.08,-337.44,-332.88
8691.4723,-968.741,-77.287,-271.572,-2765.0,-577.5,-831.25,-209.76,-328.32,-360.24
8691.5223,-970.693,-81.618,-274.744,-612.5,-796.25,-997.5,-186.96,-334.4,-335.92
8691.5723,-969.351,-81.801,-269.742,-1540.0,-831.25,-770.0,-208.24,-334.4,-354.16
8691.6223,-969.046,-76.677,-270.413,-1470.0,-1032.5,-1163.75,-205.2,-337.44,-334.4
8691.6723,-967.765,-76.189,-269.559,-1811.25,-638.75,-1365.0,-221.92,-316.16,-354.16
8691.7223,-968.314,-78.141,-267.607,-1400.0,-726.25,-1102.5,-211.28,-323.76,-345.04
8691.7723,-968.924,-75.213,-268.522,-1435.0,-1058.75,-997.5,-206.72,-323.76,-361.76
8691.8223,-966.362,-77.592,-268.095,-2012.5,-656.25,-1321.25,-209.76,-316.16,-334.4
8691.8723,-968.558,-81.984,-268.644,-1338.75,-1198.75,-1093.75,-194.56,-320.72,-351.12
8691.9223,-971.486,-77.348,-272.304,-647.5,-665.0,-980.0,-212.8,-326.8,-355.68
8691.9723,-973.011,-76.25,-269.498,-2520.0,-1715.0,-1120.0,-197.6,-322.24,-348.08
8692.0223,-973.56,-77.836,-266.143,-577.5,-2450.0,-2030.0,-211.28,-319.2,-342.0
8692.0723,-974.536,-79.605,-259.738,-1295.0,-2065.0,-822.5,-205.2,-323.76,-342.0
8692.1223,-967.521,-70.699,-259.25,-2082.5,-1365.0,-1706.25,-202.16,-323.76,-340.48
8692.1723,-975.817,-80.093,-259.311,-2231.25,-875.0,-1601.25,-193.04,-325.28,-343.52
8692.2223,-972.401,-81.557,-260.165,-857.5,87.5,-1400.0,-224.96,-323.76,-348.08
8692.2723,-972.828,-69.54,-264.923,-2598.75,17.5,-1417.5,-206.72,-329.84,-325.28
8692.3223,-970.083,-75.213,-262.056,-1408.75,603.75,-1260.0,-206.72,-323.76,-343.52
8692.3723,-972.218,-71.858,-263.337,-1137.5,656.25,-1102.5,-202.16,-331.36,-345.04
8692.4223,-970.083,-73.505,-267.241,-1968.75,770.0,-1732.5,-196.08,-331.36,-343.52
8692.4723,-974.902,-79.361,-267.668,-1671.25,875.0,-1575.0,-200.64,-335.92,-342.0
8692.5223,-967.338,-76.86,-264.984,-840.0,665.0,-1531.25,-209.76,-329.84,-320.72
8692.5723,-970.205,-74.603,-266.57,-1688.75,490.0,-1347.5,-200.64,-326.8,-351.12
8692.6223,-970.205,-79.849,-269.742,-1338.75,1015.0,-1645.0,-206.72,-335.92,-346.56
8692.6723,-971.12,-73.688,-273.829,-1400.0,1540.0,-953.75,-214.32,-317.68,-332.88
8692.7223,-974.048,-80.581,-272.121,-297.5,341.25,-2345.0,-215.84,-325.28,-360.24
8692.7723,-968.68,-74.847,-269.315,-1277.5,-857.5,-1242.5,-200.64,-334.4,-338.96
8692.8223,-963.617,-72.468,-269.254,-1242.5,-227.5,-1627.5,-205.2,-317.68,-354.16
8692.8723,-972.523,-80.886,-268.034,-3307.5,-175.0,-2170.0,-203.68,-332.88,-337.44
8692.9223,-968.924,-85.766,-272.792,-1820.0,813.75,-1592.5,-211.28,-323.76,-335.92
8692.9723,-972.035,-72.712,-273.89,-910.0,280.0,-1627.5,-191.52,-319.2,-343.52
8693.0223,-967.704,-78.019,-273.89,-831.25,542.5,-1732.5,-208.24,-331.36,-352.64
8693.0723,-968.436,-76.799,-276.757,-691.25,323.75,-1531.25,-218.88,-325.28,-322.24
8693.1223,-968.131,-83.387,-277.184,-1093.75,192.5,-1960.0,-209.76,-326.8,-360.24
8693.1723,-966.484,-81.862,-276.452,-323.75,183.75,-1128.75,-212.8,-331.36,-346.56
8693.2223,-966.118,-77.531,-275.903,-1338.75,-227.5,-1373.75,-200.64,-322.24,-361.76
8693.2723,-968.131,-81.313,-274.622,-2135.0,-87.5,-1618.75,-191.52,-323.76,-331.36
8693.3223,-967.399,-86.498,-275.842,-463.75,78.75,-1321.25,-196.08,-326.8,-354.16
8693.3723,-969.534,-79.788,-280.051,183.75,-542.5,-1242.5,-197.6,-326.8,-340.48
8693.4223,-971.791,-83.936,-279.197,253.75,-743.75,-2213.75,-191.52,-323.76,-337.44
8693.4723,-965.752,-83.082,-270.596,-490.0,-2143.75,-1137.5,-208.24,-323.76,-340.48
8693.5223,-961.909,-79.422,-271.45,-1076.25,-848.75,-1793.75,-200.64,-320.72,-355.68
8693.5723,-969.656,-85.156,-268.827,-1732.5,-875.0,-1496.25,-203.68,-331.36,-343.52
8693.6223,-968.131,-85.278,-276.757,-2563.75,26.25,-1548.75,-197.6,-335.92,-354.16
8693.6723,-971.73,-79.971,-273.646,-1645.0,-516.25,-1837.5,-199.12,-332.88,-348.08
8693.7223,-965.386,-85.644,-273.097,376.25,-315.0,-1505.0,-212.8,-326.8,-349.6
8693.7723,-971.425,-80.886,-274.256,-367.5,43.75,-1470.0,-214.32,-320.72,-332.88
8693.8223,-968.07,-81.618,-275.11,-1977.5,-761.25,-1688.75,-194.56,-317.68,-349.6
8693.8723,-967.643,-86.803,-275.171,-1610.0,-630.0,-1312.5,-199.12,-340.48,-345.04
8693.9223,-965.935,-82.655,-277.855,-1242.5,-603.75,-813.75,-191.52,-335.92,-346.56
8693.9723,-968.009,-81.862,-273.402,-1417.5,-1111.25,-971.25,-218.88,-335.92,-340.48
8694.0223,-971.913,-80.276,-273.829,-1347.5,-472.5,-857.5,-215.84,-326.8,-346.56
8694.0724,-969.778,-81.984,-273.158,-2012.5,-1566.25,-997.5,-206.72,-325.28,-349.6
8694.1223,-971.059,-80.947,-269.803,-245.0,-1330.0,-1898.75,-215.84,-331.36,-354.16
8694.1723,-972.035,-81.862,-266.936,-533.75,-1855.0,-892.5,-203.68,-331.36,-338.96
8694.2223,-963.678,-75.457,-266.448,-1653.75,-962.5,-1461.25,-203.68,-326.8,-343.52
8694.2723,-972.096,-82.167,-269.193,-1916.25,-621.25,-1461.25,-214.32,-337.44,-349.6
8694.3223,-966.85,-83.936,-270.657,-2835.0,-673.75,-1190.0,-206.72,-326.8,-342.0
8694.3723,-970.937,-76.982,-269.071,-1776.25,-323.75,-1417.5,-217.36,-331.36,-348.08
8694.4223,-972.218,-82.716,-269.803,-945.0,-542.5,-1023.75,-196.08,-331.36,-352.64
8694.4723,-967.46,-80.093,-269.132,-1268.75,-472.5,-1067.5,-206.72,-326.8,-348.08
8694.5223,-971.059,-82.838,-269.132,-2030.0,-315.0,-1338.75,-196.08,-328.32,-351.12
8694.5723,-969.595,-83.631,-267.607,-1260.0,-280.0,-726.25,-224.96,-316.16,-343.52
8694.6223,-971.852,-78.324,-271.755,-2310.0,-8.75,-980.0,-193.04,-328.32,-349.6
8694.6723,-968.924,-80.764,-271.206,-2730.0,-262.5,-1128.75,-211.28,-323.76,-342.0
8694.7223,-971.73,-74.786,-270.413,-1557.5,-428.75,-735.0,-206.72,-334.4,-343.52
8694.7723,-969.412,-78.995,-273.89,-1995.0,-148.75,-1487.5,-214.32,-322.24,-361.76
8694.8223,-977.647,-75.213,-273.951,-1093.75,-1163.75,-1592.5,-196.08,-317.68,-342.0
8694.8723,-958.371,-67.954,-269.071,-831.25,17.5,-1338.75,-212.8,-328.32,-337.44
8694.9223,-972.035,-67.527,-271.206,-5433.75,603.75,-3316.25,-202.16,-317.68,-338.96
8694.9723,-962.824,-99.613,-273.524,-1671.25,568.75,-218.75,-218.88,-326.8,-349.6
8695.0223,-964.105,-71.492,-271.755,3386.25,2598.75,245.0,-215.84,-335.92,-354.16
8695.0723,-971.73,-85.095,-274.805,-4821.25,1942.5,-5066.25,-208.24,-331.36,-342.0
